1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2024,46206LLSNG2001S,110000742019,ROLLS-ROYCE CORP-INDIANAPOLIS OPERATIONS CAMPUS,2355 & 2001 S TIBBS AVE,INDIANAPOLIS,MARION,IN,46241,,,39.739703,-86.215876,,ROLLS-ROYCE N.A. HOLDINGS INC,188393854,ROLLS-ROYCE NORTH AMERICA HOLDINGS INC,ROLLS ROYCE HOLDINGS PLC,118176447,ROLLS ROYCE HOLDINGS PLC,NO,336,Transportation Equipment,,,,,,,336412,,,,,,1324222873731,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.210,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,5.100,0.000,12067.000,704.000,0.000,0.000,12771.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12776.100,5.310,0.000,0.000,0.210,5.000,0.100,0.000,0.000,0.000,12771.000,0.000,0.000,12776.310,,ACTIVITY,1.040
2024,46206THMSS1120E,110000396955,THOMAS & SKINNER INC,1120 E 23RD ST,INDIANAPOLIS,MARION,IN,46205,,,39.799529,-86.139851,,NA,,NA,NA,,NA,NO,332,Fabricated Metals,,,,,,,332999,,,,,,1324222861039,Cobalt,NO,0007440484,7440-48-4,150078,YES,TRI,YES,Elemental metals,YES,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,47712BTZPL2301W,110000403901,BOOTZ PLUMBING WARE CO,2301 W MARYLAND ST,EVANSVILLE,VANDERBURGH,IN,47712,,,37.985774,-87.598920,,NA,,BOOTZ MANUFACTURING CO,NA,,NA,NO,332,Fabricated Metals,,,,,,,332999,,,,,,1324222980385,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,46312NLNDS3210W,110066942526,CLEVELAND-CLIFFS STEEL LLC,3210 WATLING ST MAIL CODE (8-130),EAST CHICAGO,LAKE,IN,46312,,,41.654194,-87.446804,,CLEVELAND-CLIFFS INC,147964571,CLEVELAND-CLIFFS INC,NA,,NA,NO,331,Primary Metals,,,,,,,331110,,,,,,1324223137199,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,0.000,84000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,84000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,84000.000,0.000,0.000,84000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,84000.000,,PRODUCTION,1.000
2024,46312PLLTN4343K,110000397874,TRADEBE TREATMENT & RECYCLING LLC,4343 KENNEDY AVE,EAST CHICAGO,LAKE,IN,46312,,,41.634395,-87.461624,,TRADEBE GP,020221619,TRADEBE ENVIRONMENTAL SERVICES LLC,NA,,TRADEBE GP,NO,562,Hazardous Waste,,,,,,,562211,,,,,,1324222885891,"4,4'-Isopropylidenediphenol",NO,0000080057,80-05-7,8110,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,101.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,101.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48931.080,0.000,0.000,0.000,0.000,0.000,0.000,48931.080,0.000,0.000,0.000,0.000,0.000,0.000,2250.400,36.300,2286.700,0.000,856.260,0.000,0.000,0.000,0.000,856.260,0.000,52074.040,49032.680,0.000,0.000,101.600,48931.080,0.000,0.000,2286.700,8187.030,0.000,0.000,856.260,60362.670,,ACTIVITY,1.000
2024,46312NTNLB5222I,110000397856,HARSCO MINERALS - NBC,5222 INDIANAPOLIS BLVD,EAST CHICAGO,LAKE,IN,46312,,,41.618527,-87.480835,,OPTA (USA),145881806,OPTA (USA),NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327992,,,,,,1324223171063,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,250.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,255.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,255.000,0.000,0.000,255.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,255.000,,PRODUCTION,1.160
2024,47274SNSMN5BURK,110022922970,AISIN USA MANUFACTURING INC. PLANT II,500 BURKART BLVD,SEYMOUR,JACKSON,IN,47274,,,38.969638,-85.871445,,AISIN HOLDINGS OF AMERICA,121400014,AISIN HOLDINGS OF AMERICA INC,NA,,AISIN CORP,NO,336,Transportation Equipment,,,,,,,336390,,,,,,1324223202932,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.000,0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,332248.000,0.000,0.000,0.000,332248.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,332248.000,0.090,0.000,0.000,0.090,0.000,0.000,0.000,0.000,0.000,332248.000,0.000,0.000,332248.090,,PRODUCTION,1.000
2024,47744GRGKC10SEL,110001235226,GEORGE KOCH SONS LLC,10 S ELEVENTH AVE,EVANSVILLE,VANDERBURGH,IN,47712,,,37.977608,-87.597128,,KOCH ENTERPRISES INC,006370357,KOCH ENTERPRISES INC,NA,,NA,NO,333,Machinery,,,,,,,333998,,,,,,1324222420046,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,17.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15371.000,15371.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15371.000,17.100,0.000,0.000,17.100,0.000,0.000,0.000,0.000,0.000,15371.000,0.000,0.000,15388.100,,PRODUCTION,1.000
2024,46534KNXFR266EA,110025404462,KNOX FERTILIZER CO INC,2660 E 100 S,KNOX,STARKE,IN,46534,,,41.288158,-86.646827,,NA,,NA,NA,,NA,NO,325,Chemicals,,,,,,,325314,,,,,,1324222634002,"2,4-D 2-ethylhexyl ester",NO,0001928434,1928-43-4,94383,YES,TRI,NO,Non_Metal,YES,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,4715WPDGTT91E4T,110001354285,PADGETT INC,901 E 4TH ST,NEW ALBANY,FLOYD,IN,47150,,,38.291732,-85.822045,,NA,,NA,NA,,NA,NO,331,Primary Metals,,,,,,,331210,,,,,,1324222520177,Chromium  and Chromium Compounds(except for chromite ore mined in the Transvaal Region),YES,N090,N090,649475,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.410,1.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.610,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5707.000,0.000,0.000,0.000,5707.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5707.000,1.610,0.000,0.000,1.610,0.000,0.000,0.000,0.000,0.000,5707.000,0.000,0.000,5708.610,,PRODUCTION,2.200
2024,46219VNDPR2720T,110000397151,SCHLAGE LOCK CO LLC,2720 TOBEY DR,INDIANAPOLIS,MARION,IN,46219,,,39.806911,-86.018133,,ALLEGION S&S US HOLDING CO INC,079218390,ALLEGION S & S HOLDING CO INC,ALLEGION PUBLIC LTD CO,079590750,ALLEGION PUBLIC LTD CO,NO,332,Fabricated Metals,,,,,,,332510,,,,,,1324223045028,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,29.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2107.000,2107.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2107.000,29.000,0.000,0.000,29.000,0.000,0.000,0.000,0.000,0.000,2107.000,0.000,0.000,2136.000,,PRODUCTION,1.070
2024,4670WRSPLY324W8,110071515911,BRIGHTMARK PLASTICS RENEWAL INDIANA LLC,401 NORTH MCENTARFER DRIVE,ASHLEY,STEUBEN,IN,46705,,,41.525904,-85.065584,,BRIGHTMARK PLASTICS RENEWAL LLC,048409414,BRIGHTMARK PLASTICS RENEWAL LLC,NA,,NA,NO,324,Petroleum,,,,,,,324199,,,,,,1324223092851,Propylene,NO,0000115071,115-07-1,29009,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250.000,4164.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4414.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.300,0.000,2.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.300,4414.000,0.000,0.000,4261.000,0.000,0.000,0.000,2.300,0.000,0.000,208205.000,0.000,212468.300,0.000,PRODUCTION,7.140
2024,47905LLLLYLILLY,110000404296,EVONIK CORP TIPPECANOE LABORATORIES,1650 LILLY RD,LAFAYETTE,TIPPECANOE,IN,47909,,,40.387551,-86.932400,,EVONIK CORP,068209295,EVONIK CORP,EVONIK INDUSTRIES AG,327288155,EVONIK INDUSTRIES AG,NO,325,Chemicals,,,,,,,325411,325414,325412,,,,1324222862157,Methyl isobutyl ketone,NO,0000108101,108-10-1,24851,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,746.000,75.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,821.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,350.000,0.000,0.000,0.000,0.000,350.000,0.000,350.000,821.000,0.000,0.000,821.000,0.000,0.000,0.000,0.000,0.000,0.000,372062.000,350.000,373233.000,,PRODUCTION,2.180
2024,47201NKMRC2900W,110000493831,ENKEI AMERICA INC,2900 W INWOOD DR,COLUMBUS,BARTHOLOMEW,IN,47201,,,39.136168,-85.954302,,NA,,ENKEI AMERICA INC,NA,,NA,NO,331,Primary Metals,,,,,,,331523,,,,,,1324222786016,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.039,0.399,1.820,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.258,3.441,0.000,3.441,0.000,1.628,0.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.127,0.000,1477.395,0.000,0.000,0.000,1477.395,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1482.522,7.385,0.000,0.000,2.258,2.168,2.959,0.000,0.000,0.000,1477.395,0.000,0.000,1484.780,,PRODUCTION,0.980
2024,46996BRNCR631W1,110007057889,BRAUN CORP,631 W 11TH ST,WINAMAC,PULASKI,IN,46996,,,41.055056,-86.615460,,BRAUN HOLDINGS INC,080160314,BRAUN HOLDINGS INC,NA,,NA,NO,336,Transportation Equipment,,,,,,,336110,,,,,,1324222714774,Manganese compounds,NO,N450,N450,650010,YES,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,46992WBSHLOLDUS,110000401761,REAL ALLOY SPECIFICATION LLC,4525 W OLD 24,WABASH,WABASH,IN,46992,,,40.795210,-85.880299,,REAL ALLOY HOLDING LLC,081241043,REAL ALLOY HOLDING LLC,NA,,NA,NO,331,Primary Metals,,,,,,,331314,,,,,,1324222715118,Copper  And Copper Compounds,YES,N100,N100,649491,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,18.000,66.000,0.000,0.000,0.000,0.000,0.000,0.000,2676.000,0.000,0.000,0.000,0.000,0.000,2760.000,1014.000,0.000,1014.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1014.000,0.000,32069.000,0.000,0.000,0.000,32069.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33083.000,3774.000,0.000,2676.000,84.000,730.080,283.920,0.000,0.000,0.000,32069.000,0.000,0.000,35843.000,,PRODUCTION,0.920
2024,46783GMCTR12200,110000792786,GM TRUCK GROUP FORT WAYNE ASSEMBLY,12200 LAFAYETTE CENTER RD,ROANOKE,ALLEN,IN,46783,,,40.960559,-85.304658,,GENERAL MOTORS LLC,831247536,GENERAL MOTORS LLC,NA,,NA,NO,336,Transportation Equipment,,,,,,,336110,,,,,,1324222700078,n-Hexane,NO,0000110543,110-54-3,26740,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,21.000,1400.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1421.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1421.000,0.000,0.000,1400.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,1403.000,,PRODUCTION,0.880
2024,47670TYTMT4000T,110058771495,TOYOTA MOTOR MANUFACTURING INDIANA INC,4000 TULIP TREE DR,PRINCETON,GIBSON,IN,47670,,,38.292623,-87.566671,,TOYOTA MOTOR N.A. INC,NA,TOYOTA MOTOR NORTH AMERICA INC,TOYOTA MOTOR CORP,NA,TOYOTA MOTOR CORP,NO,336,Transportation Equipment,,,,,,,336110,,,,,,1324222598106,"1,2,4-Trimethylbenzene",NO,0000095636,95-63-6,16261,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,4031.000,76725.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,80756.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7839.000,0.000,0.000,0.000,0.000,7839.000,0.000,7839.000,80756.000,0.000,0.000,80756.000,0.000,0.000,0.000,0.000,0.000,0.000,30745.000,7839.000,119340.000,,PRODUCTION,0.910
2024,46312NLNDS3210W,110066942526,CLEVELAND-CLIFFS STEEL LLC,3210 WATLING ST MAIL CODE (8-130),EAST CHICAGO,LAKE,IN,46312,,,41.654194,-87.446804,,CLEVELAND-CLIFFS INC,147964571,CLEVELAND-CLIFFS INC,NA,,NA,NO,331,Primary Metals,,,,,,,331110,,,,,,1324223136995,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,19.810,107.530,40.770,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,168.110,0.000,0.000,0.000,0.000,1216.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69565.920,0.000,0.000,0.000,9.910,0.000,0.000,70791.980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70791.980,70960.090,0.000,0.000,168.110,69565.920,1226.060,0.000,0.000,0.000,0.000,0.000,0.000,70960.090,,PRODUCTION,1.000
2024,47960BVPKN501NS,110000404429,BALL METAL BEVERAGE CONTAINER CORP,501 N SIXTH ST,MONTICELLO,WHITE,IN,47960,,,40.750484,-86.775146,,BALL CORP,006419147,BALL CORP,NA,,NA,NO,332,Fabricated Metals,,,,,,,332431,,,,,,1324222561502,Formaldehyde,NO,0000050000,50-00-0,1008,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.000,3264.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3264.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3264.000,0.000,0.000,3264.000,0.000,0.000,0.000,0.000,0.000,0.000,33002.910,0.000,36266.910,,PRODUCTION,0.930
2024,46368CHRMD6640M,110008459168,CHROME DEPOSIT CORP,6640 MELTON RD,PORTAGE,PORTER,IN,46368,,,41.598880,-87.158671,,NA,,CHROME DEPOSIT CORP,NA,,NA,NO,332,Fabricated Metals,,,,,,,332813,,,,,,1324223137528,Chromium  and Chromium Compounds(except for chromite ore mined in the Transvaal Region),YES,N090,N090,649475,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.570,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.570,0.000,0.000,0.000,0.000,14.000,47.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.000,0.000,123.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,123.000,123.570,0.000,0.000,0.570,0.000,123.000,0.000,0.000,0.000,0.000,0.000,0.000,123.570,,PRODUCTION,1.000
2024,4724WHNDMN2755N,110037389260,HONDA DEVELOPLEMENT & MANUFACTURING LLC - IAP,2755 N. MICHIGAN AVE.,GREENSBURG,DECATUR,IN,47240,,,39.371536,-85.530754,,AMERICAN HONDA MOTOR CO INC,008860389,AMERICAN HONDA MOTOR CO INC,NA,,HONDA MOTOR CO LTD,NO,336,Transportation Equipment,,,,,,,336110,,,,,,1324222676367,Nickel  And Nickel Compounds,YES,N495,N495,650036,YES,TRI,YES,Metal complound categories,YES,NO,NO,R,Pounds,2.583,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.583,153.000,0.000,153.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6782.380,0.000,0.000,2.040,0.000,15.673,6953.093,0.000,0.000,105.816,0.000,0.000,105.816,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7058.909,6955.676,0.000,0.000,2.583,6840.520,112.573,0.000,0.000,0.000,105.816,0.000,0.000,7061.492,,PRODUCTION,1.000
2024,47620NDNFR1200R,110017866727,COUNTRYMARK REFINING & LOGISTICS LLC,6701 LOWER NEW HARMONY ROAD,MOUNT VERNON,POSEY,IN,47620,,,37.970632,-87.937097,,COUNTRYMARK COOPERATIVE HOLDING CORP,007902869,COUNTRYMARK COOPERATIVE HOLDING CORP,NA,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1324222683308,Hydrogen sulfide,NO,0007783064,7783-06-4,154518,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.000,0.000,0.000,35.000,0.000,0.000,0.000,0.000,0.000,0.000,171316.000,0.000,171351.000,,PRODUCTION,1.270
